Date,MSFT
2016-04-08 00:00:00+00:00,48.346885681152344
2016-04-11 00:00:00+00:00,48.249168395996094
2016-04-12 00:00:00+00:00,48.551231384277344
2016-04-13 00:00:00+00:00,49.173095703125
2016-04-14 00:00:00+00:00,49.18198776245117
2016-04-15 00:00:00+00:00,49.43962478637695
2016-04-18 00:00:00+00:00,50.15922927856445
2016-04-19 00:00:00+00:00,50.0970344543457
2016-04-20 00:00:00+00:00,49.38632583618164
2016-04-21 00:00:00+00:00,49.55512619018555
2016-04-22 00:00:00+00:00,46.001495361328125
2016-04-25 00:00:00+00:00,46.29468536376953
2016-04-26 00:00:00+00:00,45.69943618774414
2016-04-27 00:00:00+00:00,45.25523376464844
2016-04-28 00:00:00+00:00,44.331321716308594
2016-04-29 00:00:00+00:00,44.304649353027344
2016-05-02 00:00:00+00:00,44.96206283569336
2016-05-03 00:00:00+00:00,44.22469711303711
2016-05-04 00:00:00+00:00,44.304649353027344
2016-05-05 00:00:00+00:00,44.36682891845703
2016-05-06 00:00:00+00:00,44.766624450683594
2016-05-09 00:00:00+00:00,44.482337951660156
2016-05-10 00:00:00+00:00,45.32631301879883
2016-05-11 00:00:00+00:00,45.35296630859375
2016-05-12 00:00:00+00:00,45.76163101196289
2016-05-13 00:00:00+00:00,45.37963104248047
2016-05-16 00:00:00+00:00,46.045936584472656
2016-05-17 00:00:00+00:00,45.187095642089844
2016-05-18 00:00:00+00:00,45.45547103881836
2016-05-19 00:00:00+00:00,45.01711654663086
2016-05-20 00:00:00+00:00,45.28550338745117
2016-05-23 00:00:00+00:00,44.75767517089844
2016-05-24 00:00:00+00:00,46.15328598022461
2016-05-25 00:00:00+00:00,46.62742233276367
2016-05-26 00:00:00+00:00,46.421661376953125
2016-05-27 00:00:00+00:00,46.806339263916016
2016-05-31 00:00:00+00:00,47.41468811035156
2016-06-01 00:00:00+00:00,47.280494689941406
2016-06-02 00:00:00+00:00,46.949485778808594
2016-06-03 00:00:00+00:00,46.332210540771484
2016-06-06 00:00:00+00:00,46.6363639831543
2016-06-07 00:00:00+00:00,46.609535217285156
2016-06-08 00:00:00+00:00,46.55585479736328
2016-06-09 00:00:00+00:00,46.18010711669922
2016-06-10 00:00:00+00:00,46.05487060546875
2016-06-13 00:00:00+00:00,44.85607147216797
2016-06-14 00:00:00+00:00,44.57875061035156
2016-06-15 00:00:00+00:00,44.4535026550293
2016-06-16 00:00:00+00:00,45.07973861694336
2016-06-17 00:00:00+00:00,44.847137451171875
2016-06-20 00:00:00+00:00,44.79346466064453
2016-06-21 00:00:00+00:00,45.79542541503906
2016-06-22 00:00:00+00:00,45.61650848388672
2016-06-23 00:00:00+00:00,46.43955612182617
2016-06-24 00:00:00+00:00,44.57875061035156
2016-06-27 00:00:00+00:00,43.326290130615234
2016-06-28 00:00:00+00:00,44.22984313964844
2016-06-29 00:00:00+00:00,45.213932037353516
2016-06-30 00:00:00+00:00,45.77754211425781
2016-07-01 00:00:00+00:00,45.768592834472656
2016-07-05 00:00:00+00:00,45.77754211425781
2016-07-06 00:00:00+00:00,45.965415954589844
2016-07-07 00:00:00+00:00,45.965415954589844
2016-07-08 00:00:00+00:00,46.78846740722656
2016-07-11 00:00:00+00:00,47.04790115356445
2016-07-12 00:00:00+00:00,47.602561950683594
2016-07-13 00:00:00+00:00,47.870948791503906
2016-07-14 00:00:00+00:00,48.07670593261719
2016-07-15 00:00:00+00:00,48.04092025756836
2016-07-18 00:00:00+00:00,48.273521423339844
2016-07-19 00:00:00+00:00,47.49521255493164
2016-07-20 00:00:00+00:00,50.018035888671875
2016-07-21 00:00:00+00:00,49.91961669921875
2016-07-22 00:00:00+00:00,50.60847091674805
2016-07-25 00:00:00+00:00,50.75161361694336
2016-07-26 00:00:00+00:00,50.77845001220703
2016-07-27 00:00:00+00:00,50.26851272583008
2016-07-28 00:00:00+00:00,50.286407470703125
2016-07-29 00:00:00+00:00,50.70687484741211
2016-08-01 00:00:00+00:00,50.6174201965332
2016-08-02 00:00:00+00:00,50.6174201965332
2016-08-03 00:00:00+00:00,50.96632385253906
2016-08-04 00:00:00+00:00,51.34206008911133
2016-08-05 00:00:00+00:00,51.85198211669922
2016-08-08 00:00:00+00:00,51.941444396972656
2016-08-09 00:00:00+00:00,52.06669998168945
2016-08-10 00:00:00+00:00,51.905662536621094
2016-08-11 00:00:00+00:00,52.156150817871094
2016-08-12 00:00:00+00:00,51.83409118652344
2016-08-15 00:00:00+00:00,51.995121002197266
2016-08-16 00:00:00+00:00,51.70705795288086
2016-08-17 00:00:00+00:00,51.815086364746094
2016-08-18 00:00:00+00:00,51.85109329223633
2016-08-19 00:00:00+00:00,51.86909866333008
2016-08-22 00:00:00+00:00,51.91412353515625
2016-08-23 00:00:00+00:00,52.11215591430664
2016-08-24 00:00:00+00:00,52.16616439819336
2016-08-25 00:00:00+00:00,52.36420440673828
2016-08-26 00:00:00+00:00,52.2381706237793
2016-08-29 00:00:00+00:00,52.30118942260742
2016-08-30 00:00:00+00:00,52.11215591430664
2016-08-31 00:00:00+00:00,51.725059509277344
2016-09-01 00:00:00+00:00,51.84209060668945
2016-09-02 00:00:00+00:00,51.91412353515625
2016-09-06 00:00:00+00:00,51.860103607177734
2016-09-07 00:00:00+00:00,51.90509796142578
2016-09-08 00:00:00+00:00,51.69805908203125
2016-09-09 00:00:00+00:00,50.59983444213867
2016-09-12 00:00:00+00:00,51.35599136352539
2016-09-13 00:00:00+00:00,50.88789367675781
2016-09-14 00:00:00+00:00,50.64482498168945
2016-09-15 00:00:00+00:00,51.482017517089844
2016-09-16 00:00:00+00:00,51.53602981567383
2016-09-19 00:00:00+00:00,51.247955322265625
2016-09-20 00:00:00+00:00,51.13993453979492
2016-09-21 00:00:00+00:00,51.9951171875
2016-09-22 00:00:00+00:00,52.04914474487305
2016-09-23 00:00:00+00:00,51.69805908203125
2016-09-26 00:00:00+00:00,51.22095489501953
2016-09-27 00:00:00+00:00,52.16616439819336
2016-09-28 00:00:00+00:00,52.2381706237793
2016-09-29 00:00:00+00:00,51.67105484008789
2016-09-30 00:00:00+00:00,51.85109329223633
2016-10-03 00:00:00+00:00,51.689048767089844
2016-10-04 00:00:00+00:00,51.52702713012695
2016-10-05 00:00:00+00:00,51.88711166381836
2016-10-06 00:00:00+00:00,51.97713088989258
2016-10-07 00:00:00+00:00,52.03113555908203
2016-10-10 00:00:00+00:00,52.24717712402344
2016-10-11 00:00:00+00:00,51.482017517089844
2016-10-12 00:00:00+00:00,51.40999984741211
2016-10-13 00:00:00+00:00,51.23896408081055
2016-10-14 00:00:00+00:00,51.689048767089844
2016-10-17 00:00:00+00:00,51.50902557373047
2016-10-18 00:00:00+00:00,51.90509796142578
2016-10-19 00:00:00+00:00,51.7880744934082
2016-10-20 00:00:00+00:00,51.53602981567383
2016-10-21 00:00:00+00:00,53.70549392700195
2016-10-24 00:00:00+00:00,54.9117431640625
2016-10-25 00:00:00+00:00,54.90275192260742
2016-10-26 00:00:00+00:00,54.57868194580078
2016-10-27 00:00:00+00:00,54.1015739440918
2016-10-28 00:00:00+00:00,53.894535064697266
2016-10-31 00:00:00+00:00,53.93953323364258
2016-11-01 00:00:00+00:00,53.831520080566406
2016-11-02 00:00:00+00:00,53.49844741821289
